fid,transect_id,veg_type,transect_name,size_group,X,Y,distance_m,temp_oc,cooling_inten_oC,fvc,imper_surf,area,peri_area,prox
1902,31,Wetland,Wetland12_City_K13,Large-sized,322432.3261,1283592.156,350,30.8,1.8,0,0.855,6.1,0.018032787,227.9731938
1903,31,Wetland,Wetland12_City_K13,Large-sized,322427.3433,1283592.571,355,30.8,1.8,0,0.854,6.1,0.018032787,227.7809081
1904,31,Wetland,Wetland12_City_K13,Large-sized,322422.3606,1283592.986,360,30.9,1.7,0,0.853,6.1,0.018032787,227.6982754
1905,31,Wetland,Wetland12_City_K13,Large-sized,322417.3778,1283593.401,365,30.9,1.7,0,0.852,6.1,0.018032787,227.7254284
1906,31,Wetland,Wetland12_City_K13,Large-sized,322412.3951,1283593.816,370,30.9,1.7,0,0.85,6.1,0.018032787,227.8623101
1907,31,Wetland,Wetland12_City_K13,Large-sized,322407.4123,1283594.231,375,30.9,1.7,0,0.849,6.1,0.018032787,228.108745
1908,31,Wetland,Wetland12_City_K13,Large-sized,322402.4296,1283594.646,380,30.9,1.7,0,0.848,6.1,0.018032787,228.4643523
1909,31,Wetland,Wetland12_City_K13,Large-sized,322397.4468,1283595.061,385,31,1.6,0,0.847,6.1,0.018032787,228.9286538
1910,31,Wetland,Wetland12_City_K13,Large-sized,322392.4641,1283595.476,390,31,1.6,0,0.845,6.1,0.018032787,229.500955
1911,31,Wetland,Wetland12_City_K13,Large-sized,322387.4813,1283595.891,395,31,1.6,0,0.844,6.1,0.018032787,230.1804895
1912,31,Wetland,Wetland12_City_K13,Large-sized,322382.4986,1283596.306,400,31,1.6,0,0.843,6.1,0.018032787,230.9662673
1913,32,Forest,Forest4_Zeghe,Small-sized,316204.0677,1292807.813,0,27.3,5.3,0.814,0,3.4,0.012814706,343.8786867
1914,32,Forest,Forest4_Zeghe,Small-sized,316201.0752,1292811.818,5,27.3,5.3,0.611,0,3.4,0.012814706,339.6067331
1915,32,Forest,Forest4_Zeghe,Small-sized,316198.0827,1292815.824,10,27.3,5.3,0.702,0,3.4,0.012814706,335.3538982
1916,32,Forest,Forest4_Zeghe,Small-sized,316195.0902,1292819.829,15,27.4,5.2,0.601,0,3.4,0.012814706,331.122949
1917,32,Forest,Forest4_Zeghe,Small-sized,316192.0977,1292823.835,20,27.5,5.1,0.607,0,3.4,0.012814706,326.9127033
1918,32,Forest,Forest4_Zeghe,Small-sized,316189.1052,1292827.841,25,27.6,5,0.708,0,3.4,0.012814706,322.7250067
1919,32,Forest,Forest4_Zeghe,Small-sized,316186.1127,1292831.846,30,27.6,5,0.708,0,3.4,0.012814706,318.5617473
1920,32,Forest,Forest4_Zeghe,Small-sized,316183.1202,1292835.852,35,27.7,4.9,0.877,0,3.4,0.012814706,314.4218592
1921,32,Forest,Forest4_Zeghe,Small-sized,316180.1277,1292839.857,40,27.8,4.8,0.799,0,3.4,0.012814706,310.3083156
1922,32,Forest,Forest4_Zeghe,Small-sized,316177.1352,1292843.863,45,27.8,4.8,0.639,0,3.4,0.012814706,306.2201395
1923,32,Forest,Forest4_Zeghe,Small-sized,316174.1427,1292847.869,50,27.9,4.7,0.524,0,3.4,0.012814706,302.1594002
1924,32,Forest,Forest4_Zeghe,Small-sized,316171.1503,1292851.874,55,28,4.6,0.456,0,3.4,0.012814706,298.1282192
1925,32,Forest,Forest4_Zeghe,Small-sized,316168.1578,1292855.88,60,28.2,4.4,0.318,0,3.4,0.012814706,294.12
1926,32,Forest,Forest4_Zeghe,Small-sized,316165.1653,1292859.886,65,28.3,4.3,0,0.494,3.4,0.012814706,290.114
1927,32,Forest,Forest4_Zeghe,Small-sized,316162.1728,1292863.891,70,28.5,4.1,0,0.415,3.4,0.012814706,286.109
1928,32,Forest,Forest4_Zeghe,Small-sized,316159.1803,1292867.897,75,28.5,4.1,0,0.553,3.4,0.012814706,282.103
1929,32,Forest,Forest4_Zeghe,Small-sized,316156.1826,1292871.899,80,28.7,3.9,0,0.762,3.4,0.012814706,278.101
1930,32,Forest,Forest4_Zeghe,Small-sized,316153.1577,1292875.88,85,28.9,3.7,0,0.819,3.4,0.012814706,274.12
1931,32,Forest,Forest4_Zeghe,Small-sized,316150.1327,1292879.861,90,29.2,3.4,0,0.818,3.4,0.012814706,270.139
1932,32,Forest,Forest4_Zeghe,Small-sized,316147.1078,1292883.842,95,29.3,3.3,0,0.84,3.4,0.012814706,266.158
1933,32,Forest,Forest4_Zeghe,Small-sized,316144.0829,1292887.823,100,29.3,3.3,0,0.882,3.4,0.012814706,265.9691475
1934,32,Forest,Forest4_Zeghe,Small-sized,316141.0579,1292891.804,105,29.4,3.2,0,0.71,3.4,0.012814706,265.9435496
1935,32,Forest,Forest4_Zeghe,Small-sized,316138.033,1292895.786,110,29.6,3,0,0.556,3.4,0.012814706,266.0126442
1936,32,Forest,Forest4_Zeghe,Small-sized,316135.008,1292899.767,115,29.7,2.9,0,0.645,3.4,0.012814706,266.1749694
1937,32,Forest,Forest4_Zeghe,Small-sized,316131.9831,1292903.748,120,29.8,2.8,0,0.682,3.4,0.012814706,266.4311172
1938,32,Forest,Forest4_Zeghe,Small-sized,316128.9581,1292907.729,125,29.8,2.8,0,0.841,3.4,0.012814706,267.9566028
1939,32,Forest,Forest4_Zeghe,Small-sized,316125.9332,1292911.71,130,29.8,2.8,0,0.936,3.4,0.012814706,272.0738851
1940,32,Forest,Forest4_Zeghe,Small-sized,316122.9082,1292915.691,135,29.9,2.7,0,0.925,3.4,0.012814706,276.2203054
1941,32,Forest,Forest4_Zeghe,Small-sized,316119.8833,1292919.673,140,30.1,2.5,0,0.914,3.4,0.012814706,280.3955573
1942,32,Forest,Forest4_Zeghe,Small-sized,316116.8584,1292923.654,145,30.2,2.4,0,0.902,3.4,0.012814706,284.5964254
1943,32,Forest,Forest4_Zeghe,Small-sized,316113.8334,1292927.635,150,30.2,2.4,0,0.891,3.4,0.012814706,288.8227556
1944,32,Forest,Forest4_Zeghe,Small-sized,316110.8085,1292931.616,155,30.2,2.4,0,0.88,3.4,0.012814706,293.0734296
1945,32,Forest,Forest4_Zeghe,Small-sized,316107.7835,1292935.597,160,30.4,2.2,0,0.868,3.4,0.012814706,297.3474219
1946,32,Forest,Forest4_Zeghe,Small-sized,316104.7586,1292939.578,165,30.4,2.2,0,0.857,3.4,0.012814706,301.6437209
1947,32,Forest,Forest4_Zeghe,Small-sized,316101.7336,1292943.56,170,30.5,2.1,0,0.846,3.4,0.012814706,305.9624012
1948,32,Forest,Forest4_Zeghe,Small-sized,316098.7087,1292947.541,175,30.7,1.9,0,0.844,3.4,0.012814706,310.300561
1949,32,Forest,Forest4_Zeghe,Small-sized,316095.6837,1292951.522,180,30.7,1.9,0,0.843,3.4,0.012814706,314.6583718
1950,32,Forest,Forest4_Zeghe,Small-sized,316092.6588,1292955.503,185,30.7,1.9,0,0.842,3.4,0.012814706,319.0350016
1951,32,Forest,Forest4_Zeghe,Small-sized,316089.6339,1292959.484,190,30.7,1.9,0,0.84,3.4,0.012814706,323.4296991
1952,32,Forest,Forest4_Zeghe,Small-sized,316086.6089,1292963.465,195,30.7,1.9,0,0.839,3.4,0.012814706,327.8417542
1953,32,Forest,Forest4_Zeghe,Small-sized,316083.584,1292967.447,200,30.8,1.8,0,0.838,3.4,0.012814706,332.2714295
1954,32,Forest,Forest4_Zeghe,Small-sized,316080.559,1292971.428,205,30.9,1.7,0,0.836,3.4,0.012814706,336.7161292
1955,32,Forest,Forest4_Zeghe,Small-sized,316077.5341,1292975.409,210,30.9,1.7,0,0.835,3.4,0.012814706,341.1761802
1956,32,Forest,Forest4_Zeghe,Small-sized,316074.5091,1292979.39,215,30.9,1.7,0,0.834,3.4,0.012814706,345.6510236
1957,32,Forest,Forest4_Zeghe,Small-sized,316071.4842,1292983.371,220,30.9,1.7,0,0.832,3.4,0.012814706,281.6051038
1958,32,Forest,Forest4_Zeghe,Small-sized,316068.4593,1292987.352,225,30.9,1.7,0,0.831,3.4,0.012814706,282.9619544
1959,33,Forest,Giyorgis_City,Small-sized,324305.2662,1282303.038,0,26.9,5.7,0.841,0,2.1,0.030757143,114.4681891
1960,33,Forest,Giyorgis_City,Small-sized,324301.6452,1282299.59,5,26.9,5.7,0.839,0,2.1,0.030757143,119.4668941
1961,33,Forest,Giyorgis_City,Small-sized,324298.0241,1282296.142,10,27,5.6,0.827,0,2.1,0.030757143,124.2872654
1962,33,Forest,Giyorgis_City,Small-sized,324294.4031,1282292.694,15,27.1,5.5,0.815,0,2.1,0.030757143,128.530926
1963,33,Forest,Giyorgis_City,Small-sized,324290.782,1282289.246,20,27.1,5.5,0.603,0.331,2.1,0.030757143,132.8273317
1964,33,Forest,Giyorgis_City,Small-sized,324287.161,1282285.798,25,27.2,5.4,0.491,0.389,2.1,0.030757143,137.1713408
1965,33,Forest,Giyorgis_City,Small-sized,324283.54,1282282.351,30,27.3,5.3,0.378,0.354,2.1,0.030757143,141.5583936
1966,33,Forest,Giyorgis_City,Small-sized,324279.9189,1282278.903,35,27.3,5.3,0.166,0.548,2.1,0.030757143,145.9851978
1967,33,Forest,Giyorgis_City,Small-sized,324276.2979,1282275.455,40,27.4,5.2,0.226,0.622,2.1,0.030757143,150.4478334
1968,33,Forest,Giyorgis_City,Small-sized,324272.8172,1282271.888,45,27.6,5,0.198,0.616,2.1,0.030757143,154.8468313
1969,33,Forest,Giyorgis_City,Small-sized,324270.0032,1282267.755,50,27.9,4.7,0,0.628,2.1,0.030757143,158.8350718
1970,33,Forest,Giyorgis_City,Small-sized,324267.1893,1282263.622,55,28.1,4.5,0,0.64,2.1,0.030757143,162.8790622
1971,33,Forest,Giyorgis_City,Small-sized,324264.3753,1282259.489,60,28.2,4.4,0,0.652,2.1,0.030757143,166.9749334
1972,33,Forest,Giyorgis_City,Small-sized,324261.5614,1282255.356,65,28.3,4.3,0,0.664,2.1,0.030757143,171.1187795
1973,33,Forest,Giyorgis_City,Small-sized,324258.7474,1282251.223,70,28.4,4.2,0,0.676,2.1,0.030757143,175.3073779
1974,33,Forest,Giyorgis_City,Small-sized,324255.9335,1282247.09,75,28.4,4.2,0,0.689,2.1,0.030757143,179.5374182
1975,33,Forest,Giyorgis_City,Small-sized,324253.1195,1282242.957,80,28.4,4.2,0,0.701,2.1,0.030757143,183.8062162
1976,33,Forest,Giyorgis_City,Small-sized,324251.1565,1282238.41,85,28.4,4.2,0,0.713,2.1,0.030757143,187.5234801
1977,33,Forest,Giyorgis_City,Small-sized,324249.648,1282233.643,90,28.4,4.2,0,0.735,2.1,0.030757143,190.9904064
1978,33,Forest,Giyorgis_City,Small-sized,324248.1394,1282228.876,95,28.7,3.9,0,0.757,2.1,0.030757143,194.524161
1979,33,Forest,Giyorgis_City,Small-sized,324246.6309,1282224.109,100,28.8,3.8,0,0.779,2.1,0.030757143,198.1209951
1980,33,Forest,Giyorgis_City,Small-sized,324245.1223,1282219.342,105,29,3.6,0,0.801,2.1,0.030757143,201.7777067
1981,33,Forest,Giyorgis_City,Small-sized,324243.6138,1282214.575,110,29.1,3.5,0,0.813,2.1,0.030757143,205.4909297
1982,33,Forest,Giyorgis_City,Small-sized,324242.1052,1282209.808,115,29.3,3.3,0,0.826,2.1,0.030757143,209.2578236
1983,33,Forest,Giyorgis_City,Small-sized,324240.5967,1282205.041,120,29.5,3.1,0,0.838,2.1,0.030757143,213.0753757
1984,33,Forest,Giyorgis_City,Small-sized,324239.0881,1282200.274,125,29.7,2.9,0,0.85,2.1,0.030757143,216.9410764
1985,33,Forest,Giyorgis_City,Small-sized,324237.5796,1282195.507,130,29.9,2.7,0,0.862,2.1,0.030757143,220.8522343
1986,33,Forest,Giyorgis_City,Small-sized,324236.0711,1282190.74,135,30.2,2.4,0,0.874,2.1,0.030757143,224.8065565
1987,33,Forest,Giyorgis_City,Small-sized,324235.291,1282185.827,140,30.6,2,0,0.886,2.1,0.030757143,227.1598305
1988,33,Forest,Giyorgis_City,Small-sized,324234.8384,1282180.847,145,31,1.6,0,0.898,2.1,0.030757143,229.2590489
1989,33,Forest,Giyorgis_City,Small-sized,324234.3857,1282175.868,150,31.3,1.3,0,0.9,2.1,0.030757143,231.4470129
1990,33,Forest,Giyorgis_City,Small-sized,324233.933,1282170.888,155,31.5,1.1,0,0.903,2.1,0.030757143,233.7218369
1991,33,Forest,Giyorgis_City,Small-sized,324233.4803,1282165.909,160,31.6,1,0,0.905,2.1,0.030757143,236.0802761
1992,33,Forest,Giyorgis_City,Small-sized,324233.0276,1282160.93,165,31.6,1,0,0.907,2.1,0.030757143,238.520203
1993,33,Forest,Giyorgis_City,Small-sized,324232.575,1282155.95,170,31.7,0.9,0,0.909,2.1,0.030757143,241.0394846
1994,33,Forest,Giyorgis_City,Small-sized,324231.97,1282150.991,175,31.8,0.8,0,0.911,2.1,0.030757143,243.7622673
1995,33,Forest,Giyorgis_City,Small-sized,324231.1205,1282146.063,180,31.8,0.8,0,0.913,2.1,0.030757143,246.7587394
1996,33,Forest,Giyorgis_City,Small-sized,324230.2711,1282141.136,185,31.8,0.8,0,0.915,2.1,0.030757143,249.8188143
1997,33,Forest,Giyorgis_City,Small-sized,324229.4216,1282136.209,190,31.8,0.8,0,0.917,2.1,0.030757143,252.940788
1998,34,Forest,Forest_Mulualem,Small-sized,323807.1397,1282111.558,0,27.5,5.1,0.716,0,2.6,0.011965385,4.205427567
1999,34,Forest,Forest_Mulualem,Small-sized,323811.8291,1282113.293,5,27.5,5.1,0.808,0,2.6,0.011965385,4.306769048
2000,34,Forest,Forest_Mulualem,Small-sized,323816.5185,1282115.028,10,27.5,5.1,0.874,0,2.6,0.011965385,5.051002492
2001,34,Forest,Forest_Mulualem,Small-sized,323821.2079,1282116.763,15,27.6,5,0.861,0,2.6,0.011965385,7.965211317
2002,34,Forest,Forest_Mulualem,Small-sized,323825.8973,1282118.497,20,27.6,5,0.849,0,2.6,0.011965385,8.213401017
2003,34,Forest,Forest_Mulualem,Small-sized,323830.5866,1282120.232,25,27.7,4.9,0.837,0,2.6,0.011965385,7.368821041
2004,34,Forest,Forest_Mulualem,Small-sized,323835.276,1282121.967,30,27.8,4.8,0.824,0,2.6,0.011965385,9.546688691
2005,34,Forest,Forest_Mulualem,Small-sized,323839.9654,1282123.702,35,27.8,4.8,0.812,0,2.6,0.011965385,13.34092954
2006,34,Forest,Forest_Mulualem,Small-sized,323844.7653,1282125.1,40,27.8,4.8,0.76,0,2.6,0.011965385,17.58871468
2007,34,Forest,Forest_Mulualem,Small-sized,323849.5717,1282126.477,45,27.9,4.7,0.707,0,2.6,0.011965385,22.14484522
2008,34,Forest,Forest_Mulualem,Small-sized,323854.3781,1282127.855,50,27.9,4.7,0.655,0,2.6,0.011965385,26.54716152
2009,34,Forest,Forest_Mulualem,Small-sized,323859.0983,1282129.498,55,27.9,4.7,0.603,0,2.6,0.011965385,29.20691813
2010,34,Forest,Forest_Mulualem,Small-sized,323863.7956,1282131.212,60,28,4.6,0.55,0,2.6,0.011965385,32.37084372
2011,34,Forest,Forest_Mulualem,Small-sized,323868.6069,1282132.366,65,28.2,4.4,0.498,0.476,2.6,0.011965385,36.26719845
2012,34,Forest,Forest_Mulualem,Small-sized,323873.6,1282132.629,70,28.5,4.1,0,0.584,2.6,0.011965385,40.85025876
2013,34,Forest,Forest_Mulualem,Small-sized,323878.5931,1282132.892,75,28.8,3.8,0,0.598,2.6,0.011965385,45.52118223
2014,34,Forest,Forest_Mulualem,Small-sized,323883.5862,1282133.155,80,28.9,3.7,0,0.711,2.6,0.011965385,50.25547587
2015,34,Forest,Forest_Mulualem,Small-sized,323888.5815,1282133.349,85,29.2,3.4,0,0.825,2.6,0.011965385,55.05474496
2016,34,Forest,Forest_Mulualem,Small-sized,323893.581,1282133.419,90,29.4,3.2,0,0.838,2.6,0.011965385,59.91673491
2017,34,Forest,Forest_Mulualem,Small-sized,323898.5805,1282133.49,95,29.6,3,0,0.851,2.6,0.011965385,64.79953765
2018,34,Forest,Forest_Mulualem,Small-sized,323903.58,1282133.561,100,29.8,2.8,0,0.865,2.6,0.011965385,69.69896069
2019,34,Forest,Forest_Mulualem,Small-sized,323908.5795,1282133.632,105,30.1,2.5,0,0.878,2.6,0.011965385,74.33208086
2020,34,Forest,Forest_Mulualem,Small-sized,323913.579,1282133.702,110,30.3,2.3,0,0.892,2.6,0.011965385,78.56093205
2021,34,Forest,Forest_Mulualem,Small-sized,323918.5785,1282133.773,115,30.5,2.1,0,0.88,2.6,0.011965385,82.87620401
2022,34,Forest,Forest_Mulualem,Small-sized,323923.578,1282133.844,120,30.6,2,0,0.869,2.6,0.011965385,87.26460004
2023,34,Forest,Forest_Mulualem,Small-sized,323928.5775,1282133.915,125,30.7,1.9,0,0.858,2.6,0.011965385,91.71562425
2024,34,Forest,Forest_Mulualem,Small-sized,323933.5708,1282134.131,130,30.8,1.8,0,0.846,2.6,0.011965385,96.27837023
2025,34,Forest,Forest_Mulualem,Small-sized,323938.5582,1282134.486,135,30.9,1.7,0,0.835,2.6,0.011965385,100.9354456
2026,34,Forest,Forest_Mulualem,Small-sized,323943.5456,1282134.841,140,31.1,1.5,0,0.824,2.6,0.011965385,105.6238806
2027,34,Forest,Forest_Mulualem,Small-sized,323948.533,1282135.196,145,31.2,1.4,0,0.812,2.6,0.011965385,110.3396778
2028,34,Forest,Forest_Mulualem,Small-sized,323953.5204,1282135.551,150,31.3,1.3,0,0.801,2.6,0.011965385,115.0794735
2029,34,Forest,Forest_Mulualem,Small-sized,323958.5078,1282135.906,155,31.4,1.2,0,0.79,2.6,0.011965385,119.8404201
2030,34,Forest,Forest_Mulualem,Small-sized,323963.4952,1282136.261,160,31.4,1.2,0,0.778,2.6,0.011965385,117.8168127
2031,34,Forest,Forest_Mulualem,Small-sized,323968.4825,1282136.615,165,31.4,1.2,0,0.767,2.6,0.011965385,112.8894195
2032,35,Forest,Lideta_City,Small-sized,321822.6074,1278987.491,0,28.2,4.4,0.72,0,3.9,0.015787179,26.51865034
2033,35,Forest,Lideta_City,Small-sized,321818.2498,1278989.943,5,28.2,4.4,0.7,0,3.9,0.015787179,31.51772278
2034,35,Forest,Lideta_City,Small-sized,321813.8922,1278992.395,10,28.2,4.4,0.727,0,3.9,0.015787179,36.51707609
2035,35,Forest,Lideta_City,Small-sized,321809.5347,1278994.847,15,28.2,4.4,0.684,0,3.9,0.015787179,41.51652097
2036,35,Forest,Lideta_City,Small-sized,321805.1771,1278997.298,20,28.3,4.3,0.703,0,3.9,0.015787179,46.51569594
2037,35,Forest,Lideta_City,Small-sized,321800.8195,1278999.75,25,28.3,4.3,0.759,0,3.9,0.015787179,51.51543536
2038,35,Forest,Lideta_City,Small-sized,321796.462,1279002.202,30,28.3,4.3,0.746,0,3.9,0.015787179,56.51515061
2039,35,Forest,Lideta_City,Small-sized,321792.1044,1279004.654,35,28.4,4.2,0.617,0,3.9,0.015787179,61.51500155
2040,35,Forest,Lideta_City,Small-sized,321787.7469,1279007.106,40,28.5,4.1,0.642,0,3.9,0.015787179,66.51480208
2041,35,Forest,Lideta_City,Small-sized,321783.3893,1279009.558,45,28.5,4.1,0.696,0,3.9,0.015787179,71.51471959
2042,35,Forest,Lideta_City,Small-sized,321779.0317,1279012.01,50,28.5,4.1,0.715,0,3.9,0.015787179,76.51466072
2043,35,Forest,Lideta_City,Small-sized,321774.6742,1279014.462,55,28.6,4,0.679,0,3.9,0.015787179,81.51453361
2044,35,Forest,Lideta_City,Small-sized,321770.3166,1279016.913,60,28.6,4,0.653,0,3.9,0.015787179,86.51402548
2045,35,Forest,Lideta_City,Small-sized,321766.0228,1279019.473,65,28.7,3.9,0.537,0,3.9,0.015787179,91.51065648
2046,35,Forest,Lideta_City,Small-sized,321761.7828,1279022.123,70,28.7,3.9,0.477,0,3.9,0.015787179,96.50447609
2047,35,Forest,Lideta_City,Small-sized,321757.5428,1279024.773,75,28.8,3.8,0.415,0,3.9,0.015787179,101.4989052
2048,35,Forest,Lideta_City,Small-sized,321753.3028,1279027.423,80,28.9,3.7,0.449,0,3.9,0.015787179,106.4938581
2049,35,Forest,Lideta_City,Small-sized,321749.0629,1279030.073,85,28.9,3.7,0.304,0,3.9,0.015787179,111.4891774
2050,35,Forest,Lideta_City,Small-sized,321744.8229,1279032.723,90,29.1,3.5,0,0.244,3.9,0.015787179,116.4849788
2051,35,Forest,Lideta_City,Small-sized,321740.5829,1279035.373,95,29.3,3.3,0,0.243,3.9,0.015787179,121.4811265
2052,35,Forest,Lideta_City,Small-sized,321736.3429,1279038.023,100,29.4,3.2,0,0.237,3.9,0.015787179,126.4775795
2053,35,Forest,Lideta_City,Small-sized,321732.1029,1279040.673,105,29.5,3.1,0,0.294,3.9,0.015787179,131.4743029
2054,35,Forest,Lideta_City,Small-sized,321727.8943,1279043.372,110,29.8,2.8,0,0.34,3.9,0.015787179,136.4686292
2055,35,Forest,Lideta_City,Small-sized,321723.7108,1279046.11,115,29.9,2.7,0,0.446,3.9,0.015787179,141.4612333
2056,35,Forest,Lideta_City,Small-sized,321719.5273,1279048.848,120,29.9,2.7,0,0.491,3.9,0.015787179,146.4543306
2057,35,Forest,Lideta_City,Small-sized,321715.3438,1279051.587,125,30.2,2.4,0,0.556,3.9,0.015787179,151.4483779
2058,35,Forest,Lideta_City,Small-sized,321711.1603,1279054.325,130,30.2,2.4,0,0.581,3.9,0.015787179,156.4423227
2059,35,Forest,Lideta_City,Small-sized,321706.9768,1279057.063,135,30.4,2.2,0,0.547,3.9,0.015787179,161.4366319
2060,35,Forest,Lideta_City,Small-sized,321702.7933,1279059.802,140,30.5,2.1,0,0.478,3.9,0.015787179,166.4317822
2061,35,Forest,Lideta_City,Small-sized,321698.6996,1279062.669,145,30.5,2.1,0,0.43,3.9,0.015787179,171.4154643
2062,35,Forest,Lideta_City,Small-sized,321694.6764,1279065.638,150,30.6,2,0,0.465,3.9,0.015787179,176.3918336
2063,35,Forest,Lideta_City,Small-sized,321690.6533,1279068.607,155,30.7,1.9,0,0.554,3.9,0.015787179,181.3694231
2064,35,Forest,Lideta_City,Small-sized,321686.6301,1279071.576,160,30.7,1.9,0,0.631,3.9,0.015787179,186.3482997
2065,35,Forest,Lideta_City,Small-sized,321682.6069,1279074.544,165,30.8,1.8,0,0.667,3.9,0.015787179,191.3277634
2066,35,Forest,Lideta_City,Small-sized,321678.5838,1279077.513,170,30.8,1.8,0,0.69,3.9,0.015787179,196.3086834
2067,35,Forest,Lideta_City,Small-sized,321674.5606,1279080.482,175,30.9,1.7,0,0.655,3.9,0.015787179,201.2906361
2068,35,Forest,Lideta_City,Small-sized,321670.6237,1279083.56,180,30.9,1.7,0,0.701,3.9,0.015787179,206.2574125
2069,35,Forest,Lideta_City,Small-sized,321666.81,1279086.794,185,31,1.6,0,0.752,3.9,0.015787179,211.2035855
2070,35,Forest,Lideta_City,Small-sized,321662.9962,1279090.027,190,31.1,1.5,0,0.74,3.9,0.015787179,216.1518021
2071,35,Forest,Lideta_City,Small-sized,321659.1825,1279093.261,195,31.1,1.5,0,0.742,3.9,0.015787179,221.102787
2072,35,Forest,Lideta_City,Small-sized,321655.3687,1279096.494,200,31.2,1.4,0,0.757,3.9,0.015787179,226.05549
2073,35,Forest,Lideta_City,Small-sized,321651.555,1279099.727,205,31.2,1.4,0,0.773,3.9,0.015787179,231.0101352
2074,35,Forest,Lideta_City,Small-sized,321647.7412,1279102.961,210,31.4,1.2,0,0.788,3.9,0.015787179,235.9673056
2075,35,Forest,Lideta_City,Small-sized,321643.9275,1279106.194,215,31.5,1.1,0,0.804,3.9,0.015787179,240.9256335
2076,35,Forest,Lideta_City,Small-sized,321640.1137,1279109.428,220,31.6,1,0,0.819,3.9,0.015787179,245.8862658
2077,35,Forest,Lideta_City,Small-sized,321636.3,1279112.661,225,31.6,1,0,0.834,3.9,0.015787179,250.8478442
2078,35,Forest,Lideta_City,Small-sized,321632.4862,1279115.895,230,31.7,0.9,0,0.819,3.9,0.015787179,255.8115396
2079,35,Forest,Lideta_City,Small-sized,321628.6725,1279119.128,235,31.8,0.8,0,0.804,3.9,0.015787179,260.7760009
2080,35,Forest,Lideta_City,Small-sized,321624.8587,1279122.362,240,31.9,0.7,0,0.788,3.9,0.015787179,265.7424197
2081,35,Forest,Lideta_City,Small-sized,321621.045,1279125.595,245,31.9,0.7,0,0.773,3.9,0.015787179,270.7094495
2082,35,Forest,Lideta_City,Small-sized,321617.2312,1279128.829,250,31.9,0.7,0,0.757,3.9,0.015787179,275.6783
2083,36,Wetland,Wetland9_Diaspora,Medium-sized,327465.7551,1285410.959,0,27.5,5.1,0.442,0,4.2,0.014619048,75.7551
2084,36,Wetland,Wetland9_Diaspora,Medium-sized,327470.6535,1285409.957,5,27.5,5.1,0.485,0,4.2,0.014619048,80.65351146
2085,36,Wetland,Wetland9_Diaspora,Medium-sized,327475.552,1285408.954,10,27.5,5.1,0.52,0,4.2,0.014619048,85.55839421
2086,36,Wetland,Wetland9_Diaspora,Medium-sized,327480.4504,1285407.951,15,27.5,5.1,0.489,0,4.2,0.014619048,90.47360533
